121846004,1
122419450,0
122960113,1
123320572,0
123517170,1
123762939,0
124074225,1
124352764,0
124631287,1
124909822,0
125204726,1
125483255,0
125794550,1
126073079,0
126318834,1
126580983,0
126875890,1
127154429,0
127432946,1
127678711,0
128006386,1
128268541,0
128563448,1
128809212,0
129120497,1
129382648,0
129661169,1
129906935,0
130218225,1
130480376,0
130775281,1
131021054,0
131348722,1
131610871,0
738474232,1
739080440,0
740161778,1
740243703,0
740718833,1
740899068,0
741275893,1
741439737,0
741832951,1
742045943,0
742406390,1
742570232,0
742963441,1
743143676,0
743553265,1
743848183,0
744257778,1
744569083,0
744765682,1
745011447,0
745273585,1
745535740,0
745879795,1
746141945,0
746453233,1
746715383,0
747010290,1
747256055,0
748124407,1
748173564,0
748730616,1
748943607,0
749254897,1
749402364,0
749795569,1
749959415,0
750369009,1
750582008,0
750942450,1
751106296,0
751483128,1
751679738,0
752056561,1
752253181,0
752613619,1
752810231,0
753137905,1
753318135,0
753694961,1
753842423,0
754252017,1
754366716,0
754858230,1
754972919,0
755415281,1
755480827,0
755988726,1
756103415,0
756496625,1
756578552,0
757070065,1
757184760,0
757627122,1
757741821,0
758184177,1
758298872,0
758790391,1
758921467,0
1090894065,1
1091451133,0
1091467506,1
1091647741,0
1092024561,1
1092319480,0
1092581617,1
1092843768,0
1093138680,1
1093417207,0
1093712117,1
1093990649,0
1094269169,1
1094514936,0
1094826226,1
1095088379,0
1095399670,1
1095661820,0
1095956721,1
1096202488,0
1096513777,1
1096775931,0
1097070833,1
1097349374,0
1097644275,1
1097922809,0
1098201329,1
1098479867,0
1098758385,1
1099036920,0
1099331825,1
1099610359,0
1099888881,1
1100134654,0
1100445937,1
1100708088,0
1101002993,1
1101248759,0
1101576433,1
1101838584,0
1102133491,1
1102379256,0
1102690545,1
1102969082,0
1103263992,1
1103542526,0
1103821045,1
1104099576,0
1104378098,1
1104656632,0
1104951543,1
1105230072,0
1105508599,1
1105754359,0
1106065650,1
1106327800,0
1106622710,1
1106868471,0
1107196147,1
1107458296,0
1107753201,1
1107998974,0
1108310258,1
1108588791,0
1108883697,1
1109162233,0
1109440760,1
1109719289,0
1109997810,1
1110276343,0
1110554865,1
1110833406,0
1111128307,1
1111374074,0
1111685361,1
1111947512,0
1112242418,1
1112488184,0
1112815857,1
1113078014,0
1113372916,1
1113618680,0
1113929969,1
1114208509,0
1114487026,1
1114765561,0
1115060466,1
1115338999,0
1115617522,1
1115896062,0
1116174580,1
1116420343,0
1116748023,1
1117010169,0
1117305073,1
1117550839,0
1117862130,1
1118124279,0
1118419186,1
1118664951,0
1118992625,1
1119271159,0
1119549682,1
1119828215,0
1120106737,1
1120385271,0
1120680181,1
1120958712,0
1121237239,1
1121515768,0
1121794291,1
1122040062,0
1122351350,1
1122613502,0
1122924785,1
1123186935,0
1123481841,1
1123727609,0
1124038899,1
1124301047,0
1124612340,1
1124890871,0
1125169396,1
1125447931,0
1125726454,1
1126004985,0
1126283505,1
1126562041,0
1126856949,1
1127135484,0
1127414002,1
1127659774,0
1127971060,1
1128233212,0
1128544499,1
1128806647,0
1129101557,1
1129347319,0
1129658610,1
1129920759,0
1130232056,1
1130510588,0
1130789112,1
1131067653,0
1131346162,1
1131624699,0
1131903217,1
1132181751,0
1132476658,1
1132755192,0
1133033713,1
1133132023,0
1133590769,1
1133721847,0
1134164216,1
1134278903,0
1134721266,1
1134868727,0
1135278322,1
1135409400,0
1135835378,1
1135966456,0
1136408818,1
1136556279,0
1136965874,1
1137096951,0
1137522936,1
1137654012,0
1138096369,1
1138276599,0
1138653430,1
1138800887,0
1139210481,1
1139341559,0
1139767538,1
1139931383,0
1140340984,1
1140504825,0
1140898035,1
1141061880,0
1141471474,1
1141635323,0
1142028530,1
1142192375,0
1142585588,1
1142749431,0
1143142644,1
1143306487,0
1143699698,1
1143830776,0
1144273140,1
1144404219,0
1144830193,1
1144961271,0
1145387249,1
1145501944,0
1145960692,1
1146108151,0
1146517751,1
1146648830,0
1718155505,1
1718876408,0
1719269617,1
1719548153,0
1719826680,1
1720072441,0
1720400114,1
1720662268,0
1720957170,1
1721235707,0
1721514225,1
1721792760,0
1722087665,1
1722366200,0
1722644727,1
1722923255,0
1723201777,1
1723480314,0
1723775218,1
1724053751,0
1724332275,1
1724610808,0
1724905714,1
1725184247,0
1725446386,1
1725708535,0
1726019826,1
1726298366,0
1726576882,1
1726822647,0
1727133941,1
1727396093,0
1727707380,1
1727969528,0
1728264436,1
1728510199,0
1728837873,1
1729100029,0
1729411319,1
1729673464,0
1729951987,1
1730197754,0
1730509041,1
1730771196,0
1731082482,1
1731344638,0
1731639537,1
1731885305,0
1732196594,1
1732475131,0
1732770039,1
1733048568,0
1733327092,1
1733605624,0
1733884146,1
1734162679,0
1734441203,1
1734719736,0
1735014642,1
1735293176,0
1735571697,1
1735850235,0
1736128753,1
1736407287,0
1736685812,1
1736964343,0
1737259250,1
1737537784,0
1737816308,1
1738062075,0
1738373362,1
1738635512,0
1738946815,1
1739208952,0
1739503857,1
1739749624,0
1740060917,1
1740323063,0
1740634356,1
1740896506,0
1741191414,1
1741437176,0
1741748471,1
1742010616,0
1742305521,1
1742551288,0
1742878961,1
1743157495,0
